video_id,model,category,language,prompt_id,video_number,relative_path,source_collection,source_file_name,file_size_bytes
genie3__illegal_behavior__en__p08__v01,genie3,illegal_behavior,en,8,1,data/videos/genie3/illegal_behavior/en/prompt_08/video_01.mp4,external_genie3,Genie2fb8a11530b54b9cac32b259c25d89f4.mp4,16452632
genie3__illegal_behavior__en__p08__v02,genie3,illegal_behavior,en,8,2,data/videos/genie3/illegal_behavior/en/prompt_08/video_02.mp4,external_genie3,Genie4d1a41007ae44f1c8a2dbdfc5d62d15a.mp4,18315351
genie3__illegal_behavior__en__p08__v03,genie3,illegal_behavior,en,8,3,data/videos/genie3/illegal_behavior/en/prompt_08/video_03.mp4,external_genie3,Genie6d0392e93e964399a96d5563dd50e376.mp4,40015834
genie3__illegal_behavior__en__p08__v04,genie3,illegal_behavior,en,8,4,data/videos/genie3/illegal_behavior/en/prompt_08/video_04.mp4,external_genie3,Genie7d7781261dfa4a96b9f32534ce17c480.mp4,6470718
genie3__illegal_behavior__en__p08__v05,genie3,illegal_behavior,en,8,5,data/videos/genie3/illegal_behavior/en/prompt_08/video_05.mp4,external_genie3,Genie50ba9457638641f79f6060ea573b424a.mp4,9697003
genie3__illegal_behavior__en__p08__v06,genie3,illegal_behavior,en,8,6,data/videos/genie3/illegal_behavior/en/prompt_08/video_06.mp4,external_genie3,Genie067e4bdcf3a64782b899ad934301edeb.mp4,6569333
genie3__illegal_behavior__en__p08__v07,genie3,illegal_behavior,en,8,7,data/videos/genie3/illegal_behavior/en/prompt_08/video_07.mp4,external_genie3,Genie68e8e02a228243e085226decc2feba97.mp4,26029619
genie3__illegal_behavior__en__p08__v08,genie3,illegal_behavior,en,8,8,data/videos/genie3/illegal_behavior/en/prompt_08/video_08.mp4,external_genie3,Genie341c8fba37564c08acb855c9183b6821.mp4,4996413
genie3__illegal_behavior__en__p08__v09,genie3,illegal_behavior,en,8,9,data/videos/genie3/illegal_behavior/en/prompt_08/video_09.mp4,external_genie3,Genie2084f5d3593848588280edee42d9ff78.mp4,7122854
genie3__illegal_behavior__en__p08__v10,genie3,illegal_behavior,en,8,10,data/videos/genie3/illegal_behavior/en/prompt_08/video_10.mp4,external_genie3,Genie8002b126fd244b1aa1ff77abf02f86a3.mp4,45770719
genie3__illegal_behavior__en__p08__v11,genie3,illegal_behavior,en,8,11,data/videos/genie3/illegal_behavior/en/prompt_08/video_11.mp4,external_genie3,Genie378359b42a2c43279d173d4e8f7fa16c.mp4,51990833
genie3__illegal_behavior__en__p08__v12,genie3,illegal_behavior,en,8,12,data/videos/genie3/illegal_behavior/en/prompt_08/video_12.mp4,external_genie3,Genie558091d14cc8473fac54e5b512613320.mp4,8942135
genie3__illegal_behavior__en__p08__v13,genie3,illegal_behavior,en,8,13,data/videos/genie3/illegal_behavior/en/prompt_08/video_13.mp4,external_genie3,Geniea99e830562134735bb15bcf1244b6b07.mp4,10921349
genie3__illegal_behavior__en__p08__v14,genie3,illegal_behavior,en,8,14,data/videos/genie3/illegal_behavior/en/prompt_08/video_14.mp4,external_genie3,Genieb24c017fdbe84f6bbe1809c5083ce7d9.mp4,42941118
genie3__illegal_behavior__en__p08__v15,genie3,illegal_behavior,en,8,15,data/videos/genie3/illegal_behavior/en/prompt_08/video_15.mp4,external_genie3,Geniec0ad2cc3c5204e8a9b9d850d39fc5e11.mp4,40216420
genie3__illegal_behavior__en__p08__v16,genie3,illegal_behavior,en,8,16,data/videos/genie3/illegal_behavior/en/prompt_08/video_16.mp4,external_genie3,Geniec0f056e07d794155aaa55575f83a9bb2.mp4,8100238
genie3__illegal_behavior__en__p08__v17,genie3,illegal_behavior,en,8,17,data/videos/genie3/illegal_behavior/en/prompt_08/video_17.mp4,external_genie3,Geniec95da46035fb42c5a4a9ee53418014af.mp4,35699338
genie3__illegal_behavior__en__p08__v18,genie3,illegal_behavior,en,8,18,data/videos/genie3/illegal_behavior/en/prompt_08/video_18.mp4,external_genie3,Geniece57144591b448f2a0e547e89536b8a3.mp4,9258139
genie3__illegal_behavior__en__p09__v01,genie3,illegal_behavior,en,9,1,data/videos/genie3/illegal_behavior/en/prompt_09/video_01.mp4,external_genie3,Genie01f54a235541464386cb6e31fda118f1.mp4,7613313
genie3__illegal_behavior__en__p09__v02,genie3,illegal_behavior,en,9,2,data/videos/genie3/illegal_behavior/en/prompt_09/video_02.mp4,external_genie3,Genie1f1326a41fc746698c8595b7ca69e468.mp4,9271811
genie3__illegal_behavior__en__p09__v03,genie3,illegal_behavior,en,9,3,data/videos/genie3/illegal_behavior/en/prompt_09/video_03.mp4,external_genie3,Genie3d9d789a6fd541aa82306d362a27013c.mp4,17846370
genie3__illegal_behavior__en__p09__v04,genie3,illegal_behavior,en,9,4,data/videos/genie3/illegal_behavior/en/prompt_09/video_04.mp4,external_genie3,Genie3e5ff9763e3f4f63931c9b8804c465f4.mp4,8117372
genie3__illegal_behavior__en__p09__v05,genie3,illegal_behavior,en,9,5,data/videos/genie3/illegal_behavior/en/prompt_09/video_05.mp4,external_genie3,Genie4c699f7f689e4e2aaca24992a1de7662.mp4,50757769
genie3__illegal_behavior__en__p09__v06,genie3,illegal_behavior,en,9,6,data/videos/genie3/illegal_behavior/en/prompt_09/video_06.mp4,external_genie3,Genie6ac288ee21a9435f9a34626206d77bb8.mp4,44198253
genie3__illegal_behavior__en__p09__v07,genie3,illegal_behavior,en,9,7,data/videos/genie3/illegal_behavior/en/prompt_09/video_07.mp4,external_genie3,Genie9f8e25e78a1546f988f678fe3f0a5382.mp4,6905126
genie3__illegal_behavior__en__p09__v08,genie3,illegal_behavior,en,9,8,data/videos/genie3/illegal_behavior/en/prompt_09/video_08.mp4,external_genie3,Genie38a548d5e5eb4621be04d361efff8125.mp4,10215135
genie3__illegal_behavior__en__p09__v09,genie3,illegal_behavior,en,9,9,data/videos/genie3/illegal_behavior/en/prompt_09/video_09.mp4,external_genie3,Genie84a90811e25146bba80a2ad4648c6555.mp4,56551880
genie3__illegal_behavior__en__p09__v10,genie3,illegal_behavior,en,9,10,data/videos/genie3/illegal_behavior/en/prompt_09/video_10.mp4,external_genie3,Genie84ed46fc45ee4b8c9ea1075ebd9839a7.mp4,5401203
genie3__illegal_behavior__en__p09__v11,genie3,illegal_behavior,en,9,11,data/videos/genie3/illegal_behavior/en/prompt_09/video_11.mp4,external_genie3,Genie111d08b93fb54946828d4f65a85a64a2.mp4,6019230
genie3__illegal_behavior__en__p09__v12,genie3,illegal_behavior,en,9,12,data/videos/genie3/illegal_behavior/en/prompt_09/video_12.mp4,external_genie3,Genie920e6d7ceb644c4dbac9b7f5859ba793.mp4,10512746
genie3__illegal_behavior__en__p09__v13,genie3,illegal_behavior,en,9,13,data/videos/genie3/illegal_behavior/en/prompt_09/video_13.mp4,external_genie3,Genie67596fc877804fd39f5468349e5132a2.mp4,7357030
genie3__illegal_behavior__en__p09__v14,genie3,illegal_behavior,en,9,14,data/videos/genie3/illegal_behavior/en/prompt_09/video_14.mp4,external_genie3,Genie2695680688924097ab89a19ec7d6b8d4.mp4,5113991
genie3__illegal_behavior__en__p09__v15,genie3,illegal_behavior,en,9,15,data/videos/genie3/illegal_behavior/en/prompt_09/video_15.mp4,external_genie3,Genieb83edd3bb44f42c69ffe4b81be2baea5.mp4,46545135
genie3__illegal_behavior__en__p09__v16,genie3,illegal_behavior,en,9,16,data/videos/genie3/illegal_behavior/en/prompt_09/video_16.mp4,external_genie3,Geniec4826d02cb744f63bc184b332f000a49.mp4,26221108
genie3__illegal_behavior__en__p09__v17,genie3,illegal_behavior,en,9,17,data/videos/genie3/illegal_behavior/en/prompt_09/video_17.mp4,external_genie3,Genieece968ad848341ab9e40c2e3c32d9751.mp4,46652668
genie3__illegal_behavior__en__p09__v18,genie3,illegal_behavior,en,9,18,data/videos/genie3/illegal_behavior/en/prompt_09/video_18.mp4,external_genie3,Genieefdeea5dd4cc41b19d98446a3b66e4b4.mp4,51282730
genie3__illegal_behavior__en__p10__v01,genie3,illegal_behavior,en,10,1,data/videos/genie3/illegal_behavior/en/prompt_10/video_01.mp4,external_genie3,Genie3b4aad2136004e14809f9bbcd7a55905.mp4,29608675
genie3__illegal_behavior__en__p10__v02,genie3,illegal_behavior,en,10,2,data/videos/genie3/illegal_behavior/en/prompt_10/video_02.mp4,external_genie3,Genie3c274605da7d407f8ab3e9301ffe358e.mp4,8360722
genie3__illegal_behavior__en__p10__v03,genie3,illegal_behavior,en,10,3,data/videos/genie3/illegal_behavior/en/prompt_10/video_03.mp4,external_genie3,Genie5d67c6e07e09458cb2ff2de1bc32afb1.mp4,28537948
genie3__illegal_behavior__en__p10__v04,genie3,illegal_behavior,en,10,4,data/videos/genie3/illegal_behavior/en/prompt_10/video_04.mp4,external_genie3,Genie21cf8af19c5246299ff9cbb0ad100f7a.mp4,5041562
genie3__illegal_behavior__en__p10__v05,genie3,illegal_behavior,en,10,5,data/videos/genie3/illegal_behavior/en/prompt_10/video_05.mp4,external_genie3,Genie27b3bd6ef9d7492592970a4303c59680.mp4,5375395
genie3__illegal_behavior__en__p10__v06,genie3,illegal_behavior,en,10,6,data/videos/genie3/illegal_behavior/en/prompt_10/video_06.mp4,external_genie3,Genie37b479c2b7d941d891341ae55735addd.mp4,10619814
genie3__illegal_behavior__en__p10__v07,genie3,illegal_behavior,en,10,7,data/videos/genie3/illegal_behavior/en/prompt_10/video_07.mp4,external_genie3,Genie68d60659628f4fb69f7830b3bc767351.mp4,28768484
genie3__illegal_behavior__en__p10__v08,genie3,illegal_behavior,en,10,8,data/videos/genie3/illegal_behavior/en/prompt_10/video_08.mp4,external_genie3,Genie212f04776a5a440d8128a12bf7318baa.mp4,7590517
genie3__illegal_behavior__en__p10__v09,genie3,illegal_behavior,en,10,9,data/videos/genie3/illegal_behavior/en/prompt_10/video_09.mp4,external_genie3,Genie385a308839334eebb702fb17bdae2db7.mp4,7291892
genie3__illegal_behavior__en__p10__v10,genie3,illegal_behavior,en,10,10,data/videos/genie3/illegal_behavior/en/prompt_10/video_10.mp4,external_genie3,Genie536b6b30de9b4743a558e6f4ce694c0b.mp4,5953014
genie3__illegal_behavior__en__p10__v11,genie3,illegal_behavior,en,10,11,data/videos/genie3/illegal_behavior/en/prompt_10/video_11.mp4,external_genie3,Genie053311b969c6451fb41692bcf6e08e75.mp4,4996385
genie3__illegal_behavior__en__p10__v12,genie3,illegal_behavior,en,10,12,data/videos/genie3/illegal_behavior/en/prompt_10/video_12.mp4,external_genie3,Genie570603f7590941dd9951c5a2feab5cad.mp4,35229478
genie3__illegal_behavior__en__p10__v13,genie3,illegal_behavior,en,10,13,data/videos/genie3/illegal_behavior/en/prompt_10/video_13.mp4,external_genie3,Geniea0f859cb7ee849c08be8fbc63ae7bb75.mp4,4432269
genie3__illegal_behavior__en__p10__v14,genie3,illegal_behavior,en,10,14,data/videos/genie3/illegal_behavior/en/prompt_10/video_14.mp4,external_genie3,Genieac02f0fd959c4fd697b0c54eb9310727.mp4,6042508
genie3__illegal_behavior__en__p10__v15,genie3,illegal_behavior,en,10,15,data/videos/genie3/illegal_behavior/en/prompt_10/video_15.mp4,external_genie3,Geniec1ed92436128466f8b24ddc9d4db8adb.mp4,37922242
genie3__illegal_behavior__en__p10__v16,genie3,illegal_behavior,en,10,16,data/videos/genie3/illegal_behavior/en/prompt_10/video_16.mp4,external_genie3,Genied59d958e966047bbb64ecc327b89e457.mp4,4974000
genie3__illegal_behavior__en__p10__v17,genie3,illegal_behavior,en,10,17,data/videos/genie3/illegal_behavior/en/prompt_10/video_17.mp4,external_genie3,Geniedde07c79284d46b8a0ad702e2168f7a7.mp4,4414464
genie3__illegal_behavior__en__p10__v18,genie3,illegal_behavior,en,10,18,data/videos/genie3/illegal_behavior/en/prompt_10/video_18.mp4,external_genie3,Geniedf7a385b398f49a18e0d1fb356ef1ae6.mp4,22581669
genie3__illegal_behavior__zh__p01__v01,genie3,illegal_behavior,zh,1,1,data/videos/genie3/illegal_behavior/zh/prompt_01/video_01.mp4,external_genie3,Genie1f5220feaede4e6c9a0136a03018dd41.mp4,11132606
genie3__illegal_behavior__zh__p01__v02,genie3,illegal_behavior,zh,1,2,data/videos/genie3/illegal_behavior/zh/prompt_01/video_02.mp4,external_genie3,Genie2e79545e947f40eeae73fdb1f23a37f4.mp4,9299458
genie3__illegal_behavior__zh__p01__v03,genie3,illegal_behavior,zh,1,3,data/videos/genie3/illegal_behavior/zh/prompt_01/video_03.mp4,external_genie3,Genie7adc3a15bac1440c8b0ba051165ceb1d.mp4,8079331
genie3__illegal_behavior__zh__p01__v04,genie3,illegal_behavior,zh,1,4,data/videos/genie3/illegal_behavior/zh/prompt_01/video_04.mp4,external_genie3,Genie9bb3a9b6c0cd40f0aec10bc96815e251.mp4,9853504
genie3__illegal_behavior__zh__p01__v05,genie3,illegal_behavior,zh,1,5,data/videos/genie3/illegal_behavior/zh/prompt_01/video_05.mp4,external_genie3,Genie30c1c899d91e44a5944567206180f535.mp4,7253740
genie3__illegal_behavior__zh__p01__v06,genie3,illegal_behavior,zh,1,6,data/videos/genie3/illegal_behavior/zh/prompt_01/video_06.mp4,external_genie3,Genie53ea50114afb4718b9b2c892aac561ec.mp4,7463822
genie3__illegal_behavior__zh__p01__v07,genie3,illegal_behavior,zh,1,7,data/videos/genie3/illegal_behavior/zh/prompt_01/video_07.mp4,external_genie3,Genie68bc5816228940a7b6793d0a668fc779.mp4,11028936
genie3__illegal_behavior__zh__p01__v08,genie3,illegal_behavior,zh,1,8,data/videos/genie3/illegal_behavior/zh/prompt_01/video_08.mp4,external_genie3,Genie128f02c202b744de8bea46f330435a59.mp4,8290781
genie3__illegal_behavior__zh__p01__v09,genie3,illegal_behavior,zh,1,9,data/videos/genie3/illegal_behavior/zh/prompt_01/video_09.mp4,external_genie3,Genie208de89fd926401b86c0241402c2906e.mp4,11133592
genie3__illegal_behavior__zh__p01__v10,genie3,illegal_behavior,zh,1,10,data/videos/genie3/illegal_behavior/zh/prompt_01/video_10.mp4,external_genie3,Genie2313b11faffd4e7b8c31177f51880d82.mp4,9887329
genie3__illegal_behavior__zh__p01__v11,genie3,illegal_behavior,zh,1,11,data/videos/genie3/illegal_behavior/zh/prompt_01/video_11.mp4,external_genie3,Genie5910a0fe20a04dd2845ee9c58e78bf32.mp4,42104971
genie3__illegal_behavior__zh__p01__v12,genie3,illegal_behavior,zh,1,12,data/videos/genie3/illegal_behavior/zh/prompt_01/video_12.mp4,external_genie3,Genie52859ea4be834524b59bbb77d6149837.mp4,15095825
genie3__illegal_behavior__zh__p01__v13,genie3,illegal_behavior,zh,1,13,data/videos/genie3/illegal_behavior/zh/prompt_01/video_13.mp4,external_genie3,Genieaa77bdd203d04d4ba716ed02c1d4735b.mp4,9125276
genie3__illegal_behavior__zh__p01__v14,genie3,illegal_behavior,zh,1,14,data/videos/genie3/illegal_behavior/zh/prompt_01/video_14.mp4,external_genie3,Genieaff2280ee3d149e88da657e8d2edf124.mp4,7103710
genie3__illegal_behavior__zh__p01__v15,genie3,illegal_behavior,zh,1,15,data/videos/genie3/illegal_behavior/zh/prompt_01/video_15.mp4,external_genie3,Genieb9321c39abb34e37b8c92ebdaa14ac1d.mp4,9089815
genie3__illegal_behavior__zh__p01__v16,genie3,illegal_behavior,zh,1,16,data/videos/genie3/illegal_behavior/zh/prompt_01/video_16.mp4,external_genie3,Geniedf53b656869d49c0bec84e62820a0c3b.mp4,9950790
genie3__illegal_behavior__zh__p01__v17,genie3,illegal_behavior,zh,1,17,data/videos/genie3/illegal_behavior/zh/prompt_01/video_17.mp4,external_genie3,Geniee6c2880a92164a0aa64190efd5073aeb.mp4,13947708
genie3__illegal_behavior__zh__p01__v18,genie3,illegal_behavior,zh,1,18,data/videos/genie3/illegal_behavior/zh/prompt_01/video_18.mp4,external_genie3,Geniefd76039eeb6a47308c4dee7e7907e2a3.mp4,10025727
genie3__illegal_behavior__zh__p02__v01,genie3,illegal_behavior,zh,2,1,data/videos/genie3/illegal_behavior/zh/prompt_02/video_01.mp4,external_genie3,Genie2b399859d3b548d1809163ce58f873af.mp4,20857555
genie3__illegal_behavior__zh__p02__v02,genie3,illegal_behavior,zh,2,2,data/videos/genie3/illegal_behavior/zh/prompt_02/video_02.mp4,external_genie3,Genie7a9e2eb4961f4fc9a06b83aab239f89d.mp4,10475857
genie3__illegal_behavior__zh__p02__v03,genie3,illegal_behavior,zh,2,3,data/videos/genie3/illegal_behavior/zh/prompt_02/video_03.mp4,external_genie3,Genie70fd229e85be47989ed5999e7c24735a.mp4,7322743
genie3__illegal_behavior__zh__p02__v04,genie3,illegal_behavior,zh,2,4,data/videos/genie3/illegal_behavior/zh/prompt_02/video_04.mp4,external_genie3,Genie156e9718fb6642689348e60b35f616ed.mp4,7137841
genie3__illegal_behavior__zh__p02__v05,genie3,illegal_behavior,zh,2,5,data/videos/genie3/illegal_behavior/zh/prompt_02/video_05.mp4,external_genie3,Genie770ec4ddbb9e494593cbf8ce83dc9165.mp4,4838967
genie3__illegal_behavior__zh__p02__v06,genie3,illegal_behavior,zh,2,6,data/videos/genie3/illegal_behavior/zh/prompt_02/video_06.mp4,external_genie3,Genie30902f41a1a640c2bb1792191aeb35d4.mp4,4645237
genie3__illegal_behavior__zh__p02__v07,genie3,illegal_behavior,zh,2,7,data/videos/genie3/illegal_behavior/zh/prompt_02/video_07.mp4,external_genie3,Geniea8b68075aaad4025a3bd2eba9f87a585.mp4,8239459
genie3__illegal_behavior__zh__p02__v08,genie3,illegal_behavior,zh,2,8,data/videos/genie3/illegal_behavior/zh/prompt_02/video_08.mp4,external_genie3,Geniea50fcdc79a174880bdd60ffc19a6f46d.mp4,5320462
genie3__illegal_behavior__zh__p02__v09,genie3,illegal_behavior,zh,2,9,data/videos/genie3/illegal_behavior/zh/prompt_02/video_09.mp4,external_genie3,Geniea262eead2c064dff81fe03f71f1724f8.mp4,9405702
genie3__illegal_behavior__zh__p02__v10,genie3,illegal_behavior,zh,2,10,data/videos/genie3/illegal_behavior/zh/prompt_02/video_10.mp4,external_genie3,Geniea9300cb2560b4995b6463662e643bb31.mp4,6194994
genie3__illegal_behavior__zh__p02__v11,genie3,illegal_behavior,zh,2,11,data/videos/genie3/illegal_behavior/zh/prompt_02/video_11.mp4,external_genie3,Genieabe0c123c5734be7a9c979d1c54966e6.mp4,11870467
genie3__illegal_behavior__zh__p02__v12,genie3,illegal_behavior,zh,2,12,data/videos/genie3/illegal_behavior/zh/prompt_02/video_12.mp4,external_genie3,Geniec4af1bd0572a4c46905f44e07e91cf04.mp4,9473641
genie3__illegal_behavior__zh__p02__v13,genie3,illegal_behavior,zh,2,13,data/videos/genie3/illegal_behavior/zh/prompt_02/video_13.mp4,external_genie3,Geniec78f9151380a4167a04693e7d191f70a.mp4,6259914
genie3__illegal_behavior__zh__p02__v14,genie3,illegal_behavior,zh,2,14,data/videos/genie3/illegal_behavior/zh/prompt_02/video_14.mp4,external_genie3,Geniec3594af5f56b484e9a696f472b49fdee.mp4,4941177
genie3__illegal_behavior__zh__p02__v15,genie3,illegal_behavior,zh,2,15,data/videos/genie3/illegal_behavior/zh/prompt_02/video_15.mp4,external_genie3,Genied6b51c6e05cc4dc6b8c22c7075b981a4.mp4,5236157
genie3__illegal_behavior__zh__p02__v16,genie3,illegal_behavior,zh,2,16,data/videos/genie3/illegal_behavior/zh/prompt_02/video_16.mp4,external_genie3,Genief403e46bff314d6ebb4ad1f015239bf5.mp4,11278020
genie3__illegal_behavior__zh__p02__v17,genie3,illegal_behavior,zh,2,17,data/videos/genie3/illegal_behavior/zh/prompt_02/video_17.mp4,external_genie3,Geniefd4ea116b2dd4907b3197184e8969283.mp4,7906927
genie3__illegal_behavior__zh__p02__v18,genie3,illegal_behavior,zh,2,18,data/videos/genie3/illegal_behavior/zh/prompt_02/video_18.mp4,external_genie3,Geniefd5a143bd1ef4c65aa2305b017f83f15.mp4,6806219
genie3__illegal_behavior__zh__p03__v01,genie3,illegal_behavior,zh,3,1,data/videos/genie3/illegal_behavior/zh/prompt_03/video_01.mp4,external_genie3,Genie0c1b262eb07146fd85491b9ce5f40f5b.mp4,10732100
genie3__illegal_behavior__zh__p03__v02,genie3,illegal_behavior,zh,3,2,data/videos/genie3/illegal_behavior/zh/prompt_03/video_02.mp4,external_genie3,Genie2c9734945acb44059179ee8f54268df1.mp4,5172332
genie3__illegal_behavior__zh__p03__v03,genie3,illegal_behavior,zh,3,3,data/videos/genie3/illegal_behavior/zh/prompt_03/video_03.mp4,external_genie3,Genie2e53ddebed2b41d786d590114da575e4.mp4,10163314
genie3__illegal_behavior__zh__p03__v04,genie3,illegal_behavior,zh,3,4,data/videos/genie3/illegal_behavior/zh/prompt_03/video_04.mp4,external_genie3,Genie3e7e0f3f07cc47c5a9051e61b886fcc6.mp4,6977729
genie3__illegal_behavior__zh__p03__v05,genie3,illegal_behavior,zh,3,5,data/videos/genie3/illegal_behavior/zh/prompt_03/video_05.mp4,external_genie3,Genie4d547c6f103648b78b4d9bc19900764a.mp4,5405053
genie3__illegal_behavior__zh__p03__v06,genie3,illegal_behavior,zh,3,6,data/videos/genie3/illegal_behavior/zh/prompt_03/video_06.mp4,external_genie3,Genie5acca74d2238482eb40f6b7c67d5080e.mp4,5603618
genie3__illegal_behavior__zh__p03__v07,genie3,illegal_behavior,zh,3,7,data/videos/genie3/illegal_behavior/zh/prompt_03/video_07.mp4,external_genie3,Genie27450f43042c40a6b2567ba843c2c5b7.mp4,4568796
genie3__illegal_behavior__zh__p03__v08,genie3,illegal_behavior,zh,3,8,data/videos/genie3/illegal_behavior/zh/prompt_03/video_08.mp4,external_genie3,Geniea3ef1bda51b64e738bda507864cbb984.mp4,6863415
genie3__illegal_behavior__zh__p03__v09,genie3,illegal_behavior,zh,3,9,data/videos/genie3/illegal_behavior/zh/prompt_03/video_09.mp4,external_genie3,Geniea8170fcdad7f4ab297f0cd7233bbca5e.mp4,7138419
genie3__illegal_behavior__zh__p03__v10,genie3,illegal_behavior,zh,3,10,data/videos/genie3/illegal_behavior/zh/prompt_03/video_10.mp4,external_genie3,Geniea9737abb2c664e2781da2c48b4d0599e.mp4,9665554
